condition,record_type,original_description,embedding_prompt,token_ids,decoded_tokens,selected_token_id,selected_token,selected_token_position,token_count_with_special_tokens,model_max_length,truncation_occurred
fixed_suffix,description,"A clear view shows slender-legged forest grazer with a raised white tail above springing hind legs, as surrounding plants provide scale.","A clear view shows slender-legged forest grazer with a raised white tail above springing hind legs, as surrounding plants provide scale. This sentence describes the concept","[49406, 320, 3143, 1093, 2665, 40331, 268, 25830, 4167, 782, 3716, 593, 320, 6027, 1579, 4132, 4348, 1536, 4066, 23293, 7072, 267, 601, 12544, 5829, 4832, 5879, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""clear</w>"", ""view</w>"", ""shows</w>"", ""slender</w>"", ""-</w>"", ""legged</w>"", ""forest</w>"", ""gra"", ""zer</w>"", ""with</w>"", ""a</w>"", ""raised</w>"", ""white</w>"", ""tail</w>"", ""above</w>"", ""spr"", ""inging</w>"", ""hind</w>"", ""legs</w>"", "",</w>"", ""as</w>"", ""surrounding</w>"", ""plants</w>"", ""provide</w>"", ""scale</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,32,34,77,False
fixed_suffix,description,"Single-hoofed riding companion displays long lower legs ending in single hard hooves beside a patch of dense brush, while the viewpoint remains level.","Single-hoofed riding companion displays long lower legs ending in single hard hooves beside a patch of dense brush, while the viewpoint remains level. This sentence describes the concept","[49406, 2688, 268, 2300, 7035, 6765, 14963, 15648, 1538, 4909, 7072, 2695, 530, 2688, 1626, 2300, 1003, 13519, 320, 8721, 539, 19353, 8594, 267, 1519, 518, 41604, 6807, 2931, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""single</w>"", ""-</w>"", ""hoo"", ""fed</w>"", ""riding</w>"", ""companion</w>"", ""displays</w>"", ""long</w>"", ""lower</w>"", ""legs</w>"", ""ending</w>"", ""in</w>"", ""single</w>"", ""hard</w>"", ""hoo"", ""ves</w>"", ""beside</w>"", ""a</w>"", ""patch</w>"", ""of</w>"", ""dense</w>"", ""brush</w>"", "",</w>"", ""while</w>"", ""the</w>"", ""viewpoint</w>"", ""remains</w>"", ""level</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,34,36,77,False
fixed_suffix,description,"Against scattered autumn leaves, curved retractable claws hidden above soft toe pads defines striped hearthside-prowler; the pose shows balanced proportions.","Against scattered autumn leaves, curved retractable claws hidden above soft toe pads defines striped hearthside-prowler; the pose shows balanced proportions. This sentence describes the concept","[49406, 1601, 22090, 6110, 5579, 267, 25789, 32735, 2175, 29161, 7029, 4348, 3773, 11344, 17353, 28218, 22192, 31563, 1145, 268, 38737, 1803, 282, 518, 4230, 2665, 15273, 39391, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""against</w>"", ""scattered</w>"", ""autumn</w>"", ""leaves</w>"", "",</w>"", ""curved</w>"", ""retrac"", ""table</w>"", ""claws</w>"", ""hidden</w>"", ""above</w>"", ""soft</w>"", ""toe</w>"", ""pads</w>"", ""defines</w>"", ""striped</w>"", ""hearth"", ""side</w>"", ""-</w>"", ""prow"", ""ler</w>"", "";</w>"", ""the</w>"", ""pose</w>"", ""shows</w>"", ""balanced</w>"", ""proportions</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Within a rocky meadow, floppy-eared home-guardian demonstrates a wagging tail extending from strong hindquarters, where nearby tracks indicate scale.","Within a rocky meadow, floppy-eared home-guardian demonstrates a wagging tail extending from strong hindquarters, where nearby tracks indicate scale. This sentence describes the concept","[49406, 4154, 320, 9648, 17195, 267, 38267, 268, 9127, 1137, 268, 9498, 24806, 320, 5764, 3905, 4132, 25652, 633, 2389, 34460, 10146, 267, 1234, 13314, 7579, 26679, 5879, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""within</w>"", ""a</w>"", ""rocky</w>"", ""meadow</w>"", "",</w>"", ""floppy</w>"", ""-</w>"", ""eared</w>"", ""home</w>"", ""-</w>"", ""guardian</w>"", ""demonstrates</w>"", ""a</w>"", ""wag"", ""ging</w>"", ""tail</w>"", ""extending</w>"", ""from</w>"", ""strong</w>"", ""hind"", ""quarters</w>"", "",</w>"", ""where</w>"", ""nearby</w>"", ""tracks</w>"", ""indicate</w>"", ""scale</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Sharp-eared field-stalker becomes recognizable through slender springing limbs suited to sudden pounces, while the background preserves its outline.","Sharp-eared field-stalker becomes recognizable through slender springing limbs suited to sudden pounces, while the background preserves its outline. This sentence describes the concept","[49406, 8157, 268, 9127, 1570, 268, 26777, 6766, 47240, 1417, 40331, 1536, 4066, 34886, 25919, 531, 15433, 79, 30299, 267, 1519, 518, 5994, 44881, 902, 26894, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""sharp</w>"", ""-</w>"", ""eared</w>"", ""field</w>"", ""-</w>"", ""stalker</w>"", ""becomes</w>"", ""recognizable</w>"", ""through</w>"", ""slender</w>"", ""spr"", ""inging</w>"", ""limbs</w>"", ""suited</w>"", ""to</w>"", ""sudden</w>"", ""p"", ""ounces</w>"", "",</w>"", ""while</w>"", ""the</w>"", ""background</w>"", ""preserves</w>"", ""its</w>"", ""outline</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,"Massive front feet planted across rough ground distinguishes powerful berry-gatherer near a shallow stream bank, where the pose shows balanced proportions.","Massive front feet planted across rough ground distinguishes powerful berry-gatherer near a shallow stream bank, where the pose shows balanced proportions. This sentence describes the concept","[49406, 4818, 2184, 4804, 14286, 2500, 8511, 2461, 15053, 2502, 4875, 3488, 268, 1275, 599, 3407, 2252, 320, 23730, 3322, 2723, 267, 1234, 518, 4230, 2665, 15273, 39391, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""massive</w>"", ""front</w>"", ""feet</w>"", ""planted</w>"", ""across</w>"", ""rough</w>"", ""ground</w>"", ""distingui"", ""shes</w>"", ""powerful</w>"", ""berry</w>"", ""-</w>"", ""ga"", ""the"", ""rer</w>"", ""near</w>"", ""a</w>"", ""shallow</w>"", ""stream</w>"", ""bank</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""pose</w>"", ""shows</w>"", ""balanced</w>"", ""proportions</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Broad-pawed northern pack tracker displays broad paws beneath long endurance-built legs beside a broad dirt trail, while nearby tracks indicate scale.","Broad-pawed northern pack tracker displays broad paws beneath long endurance-built legs beside a broad dirt trail, while nearby tracks indicate scale. This sentence describes the concept","[49406, 12623, 268, 765, 3478, 5049, 3420, 18123, 15648, 12623, 16714, 16850, 1538, 21027, 268, 3874, 7072, 13519, 320, 12623, 11795, 4921, 267, 1519, 13314, 7579, 26679, 5879, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""broad</w>"", ""-</w>"", ""pa"", ""wed</w>"", ""northern</w>"", ""pack</w>"", ""tracker</w>"", ""displays</w>"", ""broad</w>"", ""paws</w>"", ""beneath</w>"", ""long</w>"", ""endurance</w>"", ""-</w>"", ""built</w>"", ""legs</w>"", ""beside</w>"", ""a</w>"", ""broad</w>"", ""dirt</w>"", ""trail</w>"", "",</w>"", ""while</w>"", ""nearby</w>"", ""tracks</w>"", ""indicate</w>"", ""scale</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Long-eared grassland nibbler carries long hind limbs prepared for sudden bounds across low evening light; meanwhile, its full body stays visible.","Long-eared grassland nibbler carries long hind limbs prepared for sudden bounds across low evening light; meanwhile, its full body stays visible. This sentence describes the concept","[49406, 1538, 268, 9127, 11584, 973, 697, 65, 11979, 17982, 1538, 23293, 34886, 7677, 556, 15433, 37469, 2500, 1042, 2285, 1395, 282, 9650, 267, 902, 1476, 1774, 13311, 8626, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""long</w>"", ""-</w>"", ""eared</w>"", ""grass"", ""land</w>"", ""ni"", ""b"", ""bler</w>"", ""carries</w>"", ""long</w>"", ""hind</w>"", ""limbs</w>"", ""prepared</w>"", ""for</w>"", ""sudden</w>"", ""bounds</w>"", ""across</w>"", ""low</w>"", ""evening</w>"", ""light</w>"", "";</w>"", ""meanwhile</w>"", "",</w>"", ""its</w>"", ""full</w>"", ""body</w>"", ""stays</w>"", ""visible</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,34,36,77,False
fixed_suffix,description,"Split-hoofed trail visitor carries a raised white tail above springing hind legs across a calm farmyard; meanwhile, soft light preserves surface detail.","Split-hoofed trail visitor carries a raised white tail above springing hind legs across a calm farmyard; meanwhile, soft light preserves surface detail. This sentence describes the concept","[49406, 9109, 268, 2300, 7035, 4921, 13881, 17982, 320, 6027, 1579, 4132, 4348, 1536, 4066, 23293, 7072, 2500, 320, 7011, 1578, 1152, 746, 282, 9650, 267, 3773, 1395, 44881, 7744, 7657, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""split</w>"", ""-</w>"", ""hoo"", ""fed</w>"", ""trail</w>"", ""visitor</w>"", ""carries</w>"", ""a</w>"", ""raised</w>"", ""white</w>"", ""tail</w>"", ""above</w>"", ""spr"", ""inging</w>"", ""hind</w>"", ""legs</w>"", ""across</w>"", ""a</w>"", ""calm</w>"", ""far"", ""my"", ""ard</w>"", "";</w>"", ""meanwhile</w>"", "",</w>"", ""soft</w>"", ""light</w>"", ""preserves</w>"", ""surface</w>"", ""detail</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,36,38,77,False
fixed_suffix,description,"A sweeping tail balancing four narrow hooves distinguishes tall long-faced grazer near a weathered wooden gate, where the setting supports the behavior.","A sweeping tail balancing four narrow hooves distinguishes tall long-faced grazer near a weathered wooden gate, where the setting supports the behavior. This sentence describes the concept","[49406, 320, 25719, 4132, 23541, 2721, 16652, 2300, 1003, 15053, 2502, 7771, 1538, 268, 10941, 782, 3716, 2252, 320, 598, 34091, 9057, 3302, 267, 1234, 518, 5264, 8336, 518, 10461, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""sweeping</w>"", ""tail</w>"", ""balancing</w>"", ""four</w>"", ""narrow</w>"", ""hoo"", ""ves</w>"", ""distingui"", ""shes</w>"", ""tall</w>"", ""long</w>"", ""-</w>"", ""faced</w>"", ""gra"", ""zer</w>"", ""near</w>"", ""a</w>"", ""we"", ""athered</w>"", ""wooden</w>"", ""gate</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""setting</w>"", ""supports</w>"", ""the</w>"", ""behavior</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,35,37,77,False
fixed_suffix,description,A striped household mouser carries a compact low torso with a flexible spine.,A striped household mouser carries a compact low torso with a flexible spine. This sentence describes the concept,"[49406, 320, 22192, 12412, 24837, 528, 17982, 320, 13690, 1042, 937, 706, 593, 320, 14502, 19646, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""striped</w>"", ""household</w>"", ""mous"", ""er</w>"", ""carries</w>"", ""a</w>"", ""compact</w>"", ""low</w>"", ""tor"", ""so</w>"", ""with</w>"", ""a</w>"", ""flexible</w>"", ""spine</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A tail-wagging family companion carries strong shoulders above an athletic household silhouette.,A tail-wagging family companion carries strong shoulders above an athletic household silhouette. This sentence describes the concept,"[49406, 320, 4132, 268, 5764, 3905, 1315, 14963, 17982, 2389, 18738, 4348, 550, 9028, 12412, 26149, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""tail</w>"", ""-</w>"", ""wag"", ""ging</w>"", ""family</w>"", ""companion</w>"", ""carries</w>"", ""strong</w>"", ""shoulders</w>"", ""above</w>"", ""an</w>"", ""athletic</w>"", ""household</w>"", ""silhouette</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A light elongated frame beneath a full tail marks a russet snowline hunter.,A light elongated frame beneath a full tail marks a russet snowline hunter. This sentence describes the concept,"[49406, 320, 1395, 44363, 943, 6481, 16850, 320, 1476, 4132, 5466, 320, 35811, 1167, 3880, 1148, 6099, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""light</w>"", ""elong"", ""ated</w>"", ""frame</w>"", ""beneath</w>"", ""a</w>"", ""full</w>"", ""tail</w>"", ""marks</w>"", ""a</w>"", ""rus"", ""set</w>"", ""snow"", ""line</w>"", ""hunter</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A broad-pawed wilderness forager has a towering woodland silhouette built for strength.,A broad-pawed wilderness forager has a towering woodland silhouette built for strength. This sentence describes the concept,"[49406, 320, 12623, 268, 765, 3478, 16506, 645, 10443, 791, 320, 39444, 17447, 26149, 3874, 556, 5959, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""broad</w>"", ""-</w>"", ""pa"", ""wed</w>"", ""wilderness</w>"", ""for"", ""ager</w>"", ""has</w>"", ""a</w>"", ""towering</w>"", ""woodland</w>"", ""silhouette</w>"", ""built</w>"", ""for</w>"", ""strength</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,Powerful shoulders narrowing toward the flanks defines a howling snow hunter.,Powerful shoulders narrowing toward the flanks defines a howling snow hunter. This sentence describes the concept,"[49406, 4875, 18738, 2977, 12807, 8508, 518, 14572, 662, 28218, 320, 41771, 2583, 6099, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""powerful</w>"", ""shoulders</w>"", ""nar"", ""rowing</w>"", ""toward</w>"", ""the</w>"", ""flan"", ""ks</w>"", ""defines</w>"", ""a</w>"", ""howling</w>"", ""snow</w>"", ""hunter</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,19,21,77,False
fixed_suffix,description,A burrow resident carries a lightweight frame with prominent folded haunches.,A burrow resident carries a lightweight frame with prominent folded haunches. This sentence describes the concept,"[49406, 320, 1039, 1044, 9016, 17982, 320, 16278, 6481, 593, 19172, 25233, 9676, 1910, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""bur"", ""row</w>"", ""resident</w>"", ""carries</w>"", ""a</w>"", ""lightweight</w>"", ""frame</w>"", ""with</w>"", ""prominent</w>"", ""folded</w>"", ""haun"", ""ches</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,19,21,77,False
fixed_suffix,description,An antlered woodland browser shows an athletic herd grazer with a deep chest.,An antlered woodland browser shows an athletic herd grazer with a deep chest. This sentence describes the concept,"[49406, 550, 1103, 534, 736, 17447, 19768, 2665, 550, 9028, 18589, 782, 3716, 593, 320, 3383, 10563, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""an</w>"", ""ant"", ""le"", ""red</w>"", ""woodland</w>"", ""browser</w>"", ""shows</w>"", ""an</w>"", ""athletic</w>"", ""herd</w>"", ""gra"", ""zer</w>"", ""with</w>"", ""a</w>"", ""deep</w>"", ""chest</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A muscular farmyard runner carries a powerful hindquarter line beneath the saddle area.,A muscular farmyard runner carries a powerful hindquarter line beneath the saddle area. This sentence describes the concept,"[49406, 320, 30606, 1578, 1152, 746, 7913, 17982, 320, 4875, 34460, 6632, 1148, 16850, 518, 20283, 2445, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""muscular</w>"", ""far"", ""my"", ""ard</w>"", ""runner</w>"", ""carries</w>"", ""a</w>"", ""powerful</w>"", ""hind"", ""quarter</w>"", ""line</w>"", ""beneath</w>"", ""the</w>"", ""saddle</w>"", ""area</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A lightweight household frame and narrow shoulders identifies a purring house prowler.,A lightweight household frame and narrow shoulders identifies a purring house prowler. This sentence describes the concept,"[49406, 320, 16278, 12412, 6481, 537, 16652, 18738, 35712, 320, 1727, 2540, 1212, 38737, 1803, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""lightweight</w>"", ""household</w>"", ""frame</w>"", ""and</w>"", ""narrow</w>"", ""shoulders</w>"", ""identifies</w>"", ""a</w>"", ""pur"", ""ring</w>"", ""house</w>"", ""prow"", ""ler</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,20,22,77,False
fixed_suffix,description,A panting ball retriever shows a sturdy medium frame with a broad chest.,A panting ball retriever shows a sturdy medium frame with a broad chest. This sentence describes the concept,"[49406, 320, 1072, 694, 1069, 28394, 2665, 320, 43780, 8675, 6481, 593, 320, 12623, 10563, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""pan"", ""ting</w>"", ""ball</w>"", ""retriever</w>"", ""shows</w>"", ""a</w>"", ""sturdy</w>"", ""medium</w>"", ""frame</w>"", ""with</w>"", ""a</w>"", ""broad</w>"", ""chest</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,20,22,77,False
