candidate_id,concept,facet_id,description,stage1_status,generated_seed_count,expected_seed_count,target_top1_count,mean_target_score,mean_target_margin,low_confidence_count,confident_wrong_count,automatic_decision,automatic_reason
slot_17__cat__r01__c002,cat,body_size_shape,A lightweight household frame and narrow shoulders identifies a purring house prowler.,pass,3,3,3,0.730293889840444,0.5537975231806437,0,0,accepted,meets_all_automatic_thresholds
slot_17__cat__r01__c007,cat,body_size_shape,A long-whiskered home companion carries a lightweight household frame and narrow shoulders.,pass,3,3,2,0.7056580583254496,0.43593153605858487,0,1,rejected,high_confidence_wrong_class
slot_17__dog__r01__c002,dog,body_size_shape,A wagging yard guardian reveals a balanced torso built for running beside people.,pass,3,3,3,0.9867192308108012,0.9774737218394876,0,0,accepted,meets_all_automatic_thresholds
slot_17__dog__r01__c004,dog,body_size_shape,A panting ball retriever shows a sturdy medium frame with a broad chest.,pass,3,3,3,0.9927463332811991,0.9879473665496334,0,0,accepted,meets_all_automatic_thresholds
slot_17__fox__r01__c001,fox,body_size_shape,A red-coated dusk hunter carries a graceful ground-hugging body with delicate proportions.,borderline,1,3,1,0.34636667370796204,0.0740940272808075,1,0,borderline,stage1_borderline
slot_17__fox__r01__c002,fox,body_size_shape,A light elongated frame beneath a full tail marks a white-tipped brush bearer.,borderline,1,3,0,0.31551626324653625,-0.06982707977294922,1,0,borderline,stage1_borderline
slot_17__fox__r02__c083,fox,body_size_shape,A graceful ground-hugging body with delicate proportions defines a black-legged forest hunter.,reject,1,3,0,0.09154488891363144,-0.7029909864068031,0,1,reject,stage1_reject
slot_17__fox__r02__c084,fox,body_size_shape,A sharp-eared field stalker carries a light elongated frame beneath a full tail.,reject,1,3,0,0.04598558694124222,-0.8871436640620232,0,1,reject,stage1_reject
slot_17__fox__r03__c162,fox,body_size_shape,Lean shoulders flowing into springing hindquarters identifies a black-legged forest hunter.,reject,1,3,0,0.11866535991430283,-0.5638264194130898,0,1,reject,stage1_reject
slot_17__fox__r03__c163,fox,body_size_shape,A sharp-eared field stalker shows a slender low torso with a narrow waist.,reject,1,3,0,0.19141411781311035,-0.3151701092720032,1,1,reject,stage1_reject
slot_17__fox__r04__c241,fox,body_size_shape,A small woodland silhouette built for quick turns defines a black-legged forest hunter.,reject,1,3,0,0.19791588187217712,-0.55157670378685,0,1,reject,stage1_reject
slot_17__fox__r04__c242,fox,body_size_shape,A sharp-eared field stalker carries a graceful ground-hugging body with delicate proportions.,reject,1,3,0,0.46897760033607483,-0.03889694809913635,0,1,reject,stage1_reject
slot_17__fox__r04__c243,fox,body_size_shape,A light elongated frame beneath a full tail marks a russet snowline hunter.,pass,3,3,3,0.9371323386828104,0.9024445161533853,0,0,accepted,meets_all_automatic_thresholds
slot_17__fox__r04__c244,fox,body_size_shape,A bushy-tailed den visitor reveals lean shoulders flowing into springing hindquarters.,pass,3,3,3,0.6990463236967722,0.4629896474070847,0,0,accepted,meets_all_automatic_thresholds
slot_17__fox__r05__c321,fox,body_size_shape,A sharp-eared field stalker shows lean shoulders flowing into springing hindquarters.,reject,1,3,0,0.1956818699836731,-0.5941655039787292,0,1,reject,stage1_reject
slot_17__fox__r05__c323,fox,body_size_shape,A bushy-tailed den visitor has a small woodland silhouette built for quick turns.,reject,1,3,0,0.24016700685024261,-0.3883499652147293,0,1,reject,stage1_reject
slot_17__fox__r05__c326,fox,body_size_shape,Lean shoulders flowing into springing hindquarters marks a slender twilight forager.,reject,1,3,0,0.14169813692569733,-0.5652078837156296,0,1,reject,stage1_reject
slot_17__fox__r05__c327,fox,body_size_shape,A red-coated dusk hunter reveals a slender low torso with a narrow waist.,pass,3,3,1,0.3257988778253396,-0.0925183358291785,0,1,rejected,high_confidence_wrong_class
slot_17__fox__r06__c401,fox,body_size_shape,A graceful ground-hugging body with delicate proportions marks a russet snowline hunter.,pass,3,3,2,0.3648076405127843,0.022276386618614197,2,0,borderline,ambiguous_or_below_margin
slot_17__fox__r06__c403,fox,body_size_shape,Lean shoulders flowing into springing hindquarters identifies an orange-chested hedge stalker.,borderline,1,3,0,0.24287031590938568,-0.153276726603508,1,0,borderline,stage1_borderline
slot_17__fox__r06__c405,fox,body_size_shape,A small woodland silhouette built for quick turns is visible on a slender twilight forager.,reject,1,3,0,0.18364575505256653,-0.37808355689048767,0,1,reject,stage1_reject
slot_17__fox__r06__c406,fox,body_size_shape,A red-coated dusk hunter has a graceful ground-hugging body with delicate proportions.,pass,3,3,1,0.2650597964723905,-0.3915774350365003,0,2,rejected,high_confidence_wrong_class
slot_17__fox__r07__c482,fox,body_size_shape,A small woodland silhouette built for quick turns defines an orange-chested hedge stalker.,pass,3,3,2,0.5485860149686536,0.19681123923510313,0,1,rejected,high_confidence_wrong_class
slot_17__fox__r07__c484,fox,body_size_shape,A light elongated frame beneath a full tail marks a slender twilight forager.,reject,1,3,0,0.024705961346626282,-0.7782310098409653,0,1,reject,stage1_reject
slot_17__fox__r07__c485,fox,body_size_shape,A red-coated dusk hunter reveals lean shoulders flowing into springing hindquarters.,reject,1,3,0,0.049338508397340775,-0.8226357810199261,0,1,reject,stage1_reject
slot_17__fox__r07__c486,fox,body_size_shape,A slender low torso with a narrow waist identifies a white-tipped brush bearer.,reject,1,3,0,0.23330058157444,-0.25541840493679047,1,1,reject,stage1_reject
slot_17__fox__r08__c563,fox,body_size_shape,A sturdy slender twilight forager reveals a slender low torso with a narrow waist.,pass,3,3,1,0.20644761621952057,-0.3539259781440099,0,2,rejected,high_confidence_wrong_class
slot_17__fox__r08__c564,fox,body_size_shape,A sturdy red-coated dusk hunter carries a small woodland silhouette built for quick turns.,pass,3,3,2,0.5038266728321711,0.16268395880858103,0,1,rejected,high_confidence_wrong_class
slot_17__fox__r08__c567,fox,body_size_shape,A sturdy black-legged forest hunter reveals lean shoulders flowing into springing hindquarters.,reject,1,3,0,0.02786082588136196,-0.9029095713049173,0,1,reject,stage1_reject
slot_17__fox__r08__c569,fox,body_size_shape,A sturdy russet snowline hunter displays a small woodland silhouette built for quick turns.,pass,3,3,2,0.46439596513907117,-0.00775173803170522,0,1,rejected,high_confidence_wrong_class
slot_17__fox__r09__c642,fox,body_size_shape,A sturdy slender twilight forager reveals a graceful ground-hugging body with delicate proportions.,borderline,1,3,0,0.15511274337768555,-0.28229206800460815,1,0,borderline,stage1_borderline
slot_17__fox__r09__c644,fox,body_size_shape,A sturdy white-tipped brush bearer displays lean shoulders flowing into springing hindquarters.,reject,1,3,0,0.19704347848892212,-0.2900516390800476,1,1,reject,stage1_reject
slot_17__fox__r09__c646,fox,body_size_shape,A sturdy black-legged forest hunter reveals a small woodland silhouette built for quick turns.,reject,1,3,0,0.12184470146894455,-0.6109462454915047,0,1,reject,stage1_reject
slot_17__fox__r09__c652,fox,body_size_shape,A sturdy slender twilight forager displays a graceful ground-hugging body with delicate proportions.,borderline,1,3,0,0.2267742156982422,-0.07396069169044495,1,0,borderline,stage1_borderline
slot_17__fox__r10__c721,fox,body_size_shape,A sturdy slender twilight forager reveals lean shoulders flowing into springing hindquarters.,borderline,1,3,1,0.3430085778236389,0.013976186513900757,1,0,borderline,stage1_borderline
slot_17__fox__r10__c723,fox,body_size_shape,A sturdy white-tipped brush bearer displays a small woodland silhouette built for quick turns.,reject,1,3,0,0.39967891573905945,-0.05519825220108032,0,1,reject,stage1_reject
slot_17__fox__r10__c726,fox,body_size_shape,A sturdy sharp-eared field stalker carries lean shoulders flowing into springing hindquarters.,borderline,1,3,0,0.3181631565093994,-0.11509162187576294,0,0,borderline,stage1_borderline
slot_17__fox__r10__c731,fox,body_size_shape,A sturdy slender twilight forager displays lean shoulders flowing into springing hindquarters.,borderline,1,3,1,0.37291502952575684,0.08407840132713318,1,0,borderline,stage1_borderline
slot_17__fox__r11__c801,fox,body_size_shape,"A slender orange hunter has a narrow waist, dark legs, and white brush.",pass,3,3,2,0.5685287738839785,0.26009163819253445,0,1,rejected,high_confidence_wrong_class
slot_17__fox__r11__c802,fox,body_size_shape,"A low red hunter has a narrow waist, dark legs, and white brush.",pass,3,3,1,0.35065793494383496,-0.030799299478530884,1,1,rejected,high_confidence_wrong_class
slot_17__fox__r11__c803,fox,body_size_shape,Dark legs support the slim body of a red hunter with white brush.,pass,3,3,2,0.6313409606615702,0.3749442162613074,0,1,rejected,high_confidence_wrong_class
slot_17__fox__r11__c804,fox,body_size_shape,"A small orange hunter shows a low torso, slim waist, and dark legs.",pass,3,3,1,0.35520342489083606,-0.0018047938744227092,2,1,rejected,high_confidence_wrong_class
slot_17__fox__r12__c881,fox,body_size_shape,"A slender orange hunter has a narrow waist, dark legs, and white brush.",pass,3,3,2,0.5685287738839785,0.26009163819253445,0,1,rejected,high_confidence_wrong_class
slot_17__fox__r12__c882,fox,body_size_shape,"A low red hunter has a narrow waist, dark legs, and white brush.",pass,3,3,1,0.35065793494383496,-0.030799299478530884,1,1,rejected,high_confidence_wrong_class
slot_17__fox__r12__c883,fox,body_size_shape,Dark legs support the slim body of a red hunter with white brush.,pass,3,3,2,0.6313409606615702,0.3749442162613074,0,1,rejected,high_confidence_wrong_class
slot_17__fox__r12__c884,fox,body_size_shape,"A small orange hunter shows a low torso, slim waist, and dark legs.",pass,3,3,1,0.35520342489083606,-0.0018047938744227092,2,1,rejected,high_confidence_wrong_class
slot_17__fox__r13__c961,fox,body_size_shape,"A red hunter has a slim body, black legs, and bushy white tail.",reject,1,3,0,0.34997910261154175,-0.13230207562446594,0,1,reject,stage1_reject
slot_17__fox__r13__c962,fox,body_size_shape,Black legs support a low orange body ending in a full white-tipped brush.,borderline,1,3,1,0.43668133020401,0.18185365200042725,1,0,borderline,stage1_borderline
slot_17__fox__r13__c963,fox,body_size_shape,A narrow waist and low torso shape this orange hunter with dark legs.,borderline,1,3,0,0.29484671354293823,-0.08501628041267395,1,0,borderline,stage1_borderline
slot_17__fox__r13__c964,fox,body_size_shape,A slim red hunter carries dark legs beneath a low body and full brush.,reject,1,3,0,0.24563737213611603,-0.4585259407758713,0,1,reject,stage1_reject
slot_17__fox__r14__c1041,fox,body_size_shape,"A red hunter has a slim body, black legs, and bushy white tail.",reject,1,3,0,0.34997910261154175,-0.13230207562446594,0,1,reject,stage1_reject
slot_17__fox__r14__c1042,fox,body_size_shape,Black legs support a low orange body ending in a full white-tipped brush.,borderline,1,3,1,0.43668133020401,0.18185365200042725,1,0,borderline,stage1_borderline
slot_17__fox__r14__c1043,fox,body_size_shape,A narrow waist and low torso shape this orange hunter with dark legs.,borderline,1,3,0,0.29484671354293823,-0.08501628041267395,1,0,borderline,stage1_borderline
slot_17__fox__r14__c1044,fox,body_size_shape,A slim red hunter carries dark legs beneath a low body and full brush.,reject,1,3,0,0.24563737213611603,-0.4585259407758713,0,1,reject,stage1_reject
slot_17__fox__r15__c1121,fox,body_size_shape,A slender red hunter carries a huge bushy tail with a bright white tip.,pass,3,3,3,0.9689163168271383,0.949682873673737,0,0,accepted,meets_all_automatic_thresholds
slot_17__fox__r15__c1122,fox,body_size_shape,A low red hunter has black legs and a very bushy white-tipped tail.,pass,3,3,1,0.42101876468708116,-0.13173329007501403,0,2,rejected,high_confidence_wrong_class
slot_17__fox__r15__c1123,fox,body_size_shape,A red hunter has black legs and a huge white-tipped bushy tail.,pass,3,3,2,0.7720203498999277,0.5749840144223223,0,1,rejected,high_confidence_wrong_class
slot_17__fox__r15__c1124,fox,body_size_shape,"Black legs, red fur, and a white-tipped brush shape this slender hunter.",reject,1,3,0,0.276142418384552,-0.43663859367370605,0,1,reject,stage1_reject
slot_18__bear__r01__c003,bear,body_size_shape,Powerful berry-gatherer displays a substantial rounded body carried on thick limbs beside a quiet fence line.,reject,1,3,0,0.2762492001056671,-0.2823038399219513,0,1,reject,stage1_reject
slot_18__bear__r01__c004,bear,body_size_shape,"Within low evening light, towering honey-seeker demonstrates a bulky deep-bellied frame with a short neck.",reject,1,3,0,0.1908521056175232,-0.4517233371734619,0,1,reject,stage1_reject
slot_18__bear__r02__c082,bear,body_size_shape,Powerful berry-gatherer carries heavy shoulders tapering toward broad hindquarters across a broad dirt trail.,pass,3,3,3,0.8094774881998698,0.6831093256672224,0,0,accepted,meets_all_automatic_thresholds
slot_18__bear__r02__c083,bear,body_size_shape,"Beside a quiet fence line, towering honey-seeker reveals a massive torso rising over powerful shoulders.",pass,3,3,3,0.8486268122990926,0.7387946732342243,0,0,accepted,meets_all_automatic_thresholds
slot_18__cat__r01__c001,cat,body_size_shape,"Within a broad dirt trail, purring room-explorer demonstrates a compact low torso with a flexible spine.",reject,1,3,0,0.10335979610681534,-0.3618473634123802,0,1,reject,stage1_reject
slot_18__cat__r01__c002,cat,body_size_shape,A small athletic silhouette carried close to the ground distinguishes retractable-clawed climber near a quiet fence line.,reject,1,3,0,0.3203444182872772,-0.20548728108406067,0,1,reject,stage1_reject
slot_18__cat__r02__c081,cat,body_size_shape,Retractable-clawed climber becomes recognizable through a lightweight household frame and narrow shoulders near a broad dirt trail.,borderline,1,3,0,0.18232561647891998,-0.1872897893190384,1,0,borderline,stage1_borderline
slot_18__cat__r02__c083,cat,body_size_shape,Long-tailed household-companion displays a compact low torso with a flexible spine beside low evening light.,reject,1,3,0,0.25557592511177063,-0.41403332352638245,0,1,reject,stage1_reject
slot_18__cat__r03__c162,cat,body_size_shape,Long-tailed household-companion carries a neatly proportioned body suited to tight indoor spaces across a quiet fence line.,reject,1,3,0,0.052503801882267,-0.8773073181509972,0,1,reject,stage1_reject
